route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100236,20528,353313107,"Redmond","EXPRESS",0,7424217,41545006,0,501,1,1
100236,20528,353313117,"Redmond","EXPRESS",0,7424218,41545006,0,501,1,1
100236,20528,353313127,"Downtown Seattle","EXPRESS",1,7424214,30545007,0,501,1,1
100236,20528,353313157,"Downtown Seattle","EXPRESS",1,7424217,30545007,0,501,1,1
100236,20528,353313337,"Downtown Seattle","EXPRESS",1,7424216,30545007,0,501,1,1
100236,20528,353313347,"Redmond","EXPRESS",0,7424219,41545006,0,501,1,1
100236,20528,353313357,"Redmond","EXPRESS",0,7424217,41545006,0,501,1,1
100236,20528,353313367,"Downtown Seattle","EXPRESS",1,7424219,30545007,0,501,1,1
100236,20528,353313407,"Redmond","EXPRESS",0,7424214,41545006,0,501,1,1
100236,20528,353313457,"Redmond","EXPRESS",0,7424218,41545006,0,501,1,1
100236,20528,353313627,"Downtown Seattle","EXPRESS",1,7424214,30545007,0,501,1,1
100236,20528,353313647,"Redmond","EXPRESS",0,7424219,41545006,0,501,1,1
100236,20528,353313917,"Downtown Seattle","EXPRESS",1,7424219,30545007,0,501,1,1
100236,20528,353313927,"Redmond","EXPRESS",0,7424218,41545006,0,501,1,1
100236,20528,353314397,"Redmond","EXPRESS",0,7424219,41545006,0,501,1,1
100136,18999,407746037,"Factoria Crossroads","LOCAL",1,7448791,20245008,0,101,1,1
100136,18999,407746047,"Factoria Crossroads","LOCAL",1,7448790,20245008,0,101,1,1
100136,18999,407746057,"Factoria Crossroads","LOCAL",1,7448791,20245008,0,101,1,1
100136,18999,407746077,"Factoria Crossroads","LOCAL",1,7448790,20245008,0,101,1,1
100136,18999,407746087,"Factoria Crossroads","LOCAL",1,7448789,20245008,0,101,1,1
100136,18999,407746097,"Factoria Crossroads","LOCAL",1,7448791,20245008,0,101,1,1
100136,18999,407746107,"Factoria Crossroads","LOCAL",1,7448792,20245008,0,101,1,1
100136,18999,407746117,"Factoria Crossroads","LOCAL",1,7448788,20245008,0,101,1,1
100136,18999,407746127,"Factoria Crossroads","LOCAL",1,7448790,20245008,0,101,1,1
100136,18999,407746137,"Factoria Crossroads","LOCAL",1,7448789,20245008,0,101,1,1
100136,18999,407746147,"Factoria Crossroads","LOCAL",1,7448791,20245008,0,101,1,1
100136,18999,407746157,"Factoria Crossroads","LOCAL",1,7448792,20245008,0,101,1,1
100136,18999,407746167,"Factoria Crossroads","LOCAL",1,7448788,20245008,0,101,1,1
100136,18999,407746177,"Factoria Crossroads","LOCAL",1,7448790,20245008,0,101,1,1
100136,18999,407746187,"Factoria Crossroads","LOCAL",1,7448789,20245008,0,101,1,1
100136,18999,407746197,"Factoria Crossroads","LOCAL",1,7448791,20245008,0,101,1,1
100136,18999,407746207,"Factoria Crossroads","LOCAL",1,7448792,20245008,0,101,1,1
100136,18999,407746217,"Factoria Crossroads","LOCAL",1,7448788,20245008,0,101,1,1
100136,18999,407746227,"Factoria Crossroads","LOCAL",1,7448790,20245008,0,101,1,1
100136,18999,407746237,"Factoria Crossroads","LOCAL",1,7448789,20245008,0,101,1,1
100136,18999,407746247,"Factoria Crossroads","LOCAL",1,7448788,20245008,0,101,1,1
100136,18999,407746257,"Factoria Crossroads","LOCAL",1,7448789,20245008,0,101,1,1
100136,18999,407746267,"Factoria Crossroads","LOCAL",1,7448788,20245008,0,101,1,1
100136,18999,407746277,"Factoria Crossroads","LOCAL",1,7448790,20245008,0,101,1,1
100136,18999,407746287,"Factoria Crossroads","LOCAL",1,7448789,20245007,0,101,1,1
102554,18999,407747667,"Bellevue Transit Center Factoria","LOCAL",0,7448800,11241004,0,101,1,1
102554,18999,407747707,"Bellevue Transit Center Factoria","LOCAL",0,7448802,11241004,0,101,1,1
102554,18999,407747747,"Bellevue Transit Center Factoria","LOCAL",0,7448801,11241004,0,101,1,1
102554,18999,407747777,"Bellevue Transit Center Factoria","LOCAL",0,7448800,11241004,0,101,1,1
102554,18999,407747817,"Bellevue Transit Center Factoria","LOCAL",0,7448802,11241004,0,101,1,1
102554,18999,407747857,"Bellevue Transit Center Factoria","LOCAL",0,7448801,11241004,0,101,1,1
102554,18999,407747897,"Bellevue Transit Center Factoria","LOCAL",0,7448800,11241004,0,101,1,1
102554,18999,407747937,"Bellevue Transit Center Factoria","LOCAL",0,7448802,11241004,0,101,1,1
102554,18999,407747977,"Bellevue Transit Center Factoria","LOCAL",0,7448801,11241004,0,101,1,1
102554,18999,407748017,"Bellevue Transit Center Factoria","LOCAL",0,7448800,11241004,0,101,1,1
102554,18999,407748057,"Bellevue Transit Center Factoria","LOCAL",0,7448802,11241004,0,101,1,1
102554,18999,407748087,"Bellevue Transit Center Factoria","LOCAL",0,7448801,11241004,0,101,1,1
102554,18999,407748137,"Bellevue Transit Center Factoria","LOCAL",0,7448800,11241004,0,101,1,1
102554,18999,407748177,"Bellevue Transit Center Factoria","LOCAL",0,7448802,11241004,0,101,1,1
102554,18999,407748207,"Bellevue Transit Center Factoria","LOCAL",0,7448801,11241004,0,101,1,1
102554,18999,407748267,"Bellevue Transit Center Factoria","LOCAL",0,7448800,11241004,0,101,1,1
102554,18999,407748307,"Bellevue Transit Center Factoria","LOCAL",0,7448802,11241004,0,101,1,1
102554,18999,407748347,"Bellevue Transit Center Factoria","LOCAL",0,7448801,11241004,0,101,1,1
100133,18999,407748397,"Bellevue Transit Center","LOCAL",0,7448768,11240002,0,101,1,1
100133,18999,407748407,"Bellevue Transit Center","LOCAL",0,7448769,11240002,0,101,1,1
100133,18999,407748467,"Bellevue Transit Center","LOCAL",0,7448768,11240002,0,101,1,1
100133,18999,407748487,"Bellevue Transit Center","LOCAL",0,7448764,11240002,0,101,1,1
100133,18999,407748517,"Bellevue Transit Center","LOCAL",0,7448769,11240002,0,101,1,1
100133,18999,407748527,"Bellevue Transit Center","LOCAL",0,7448770,11240002,0,101,1,1
100133,18999,407748557,"Bellevue Transit Center","LOCAL",0,7448770,11240002,0,101,1,1
100133,18999,407748607,"Bellevue Transit Center","LOCAL",0,7448768,11240002,0,101,1,1
100133,18999,407748657,"Bellevue Transit Center","LOCAL",0,7448764,11240002,0,101,1,1
100133,18999,407748697,"Bellevue Transit Center","LOCAL",0,7448771,11240002,0,101,1,1
100133,18999,407748717,"Bellevue Transit Center","LOCAL",0,7448771,11240002,0,101,1,1
100133,18999,407748737,"Bellevue Transit Center","LOCAL",0,7448769,11240002,0,101,1,1
100133,18999,407748777,"Bellevue Transit Center","LOCAL",0,7448770,11240002,0,101,1,1
100133,18999,407748797,"Bellevue Transit Center","LOCAL",0,7448771,11240002,0,101,1,1
100133,18999,407748837,"Bellevue Transit Center","LOCAL",0,7448768,11240002,0,101,1,1
100133,18999,407748897,"Bellevue Transit Center","LOCAL",0,7448764,11240002,0,101,1,1
100133,18999,407748937,"Bellevue Transit Center","LOCAL",0,7448769,11240002,0,101,1,1
100133,18999,407748967,"Bellevue Transit Center","LOCAL",0,7448770,11240002,0,101,1,1
100133,18999,407748987,"Bellevue Transit Center","LOCAL",0,7448771,11240002,0,101,1,1
100133,18999,407749007,"Bellevue Transit Center","LOCAL",0,7448768,11240002,0,101,1,1
100133,18999,407749077,"Bellevue Transit Center","LOCAL",0,7448770,11240002,0,101,1,1
100133,18999,407749087,"Bellevue Transit Center","LOCAL",0,7448769,11240002,0,101,1,1
100133,18999,407749127,"Bellevue Transit Center","LOCAL",0,7448771,11240002,0,101,1,1
100133,18999,407749147,"Bellevue Transit Center","LOCAL",0,7448768,11240002,0,101,1,1
100133,18999,407749197,"Bellevue Transit Center","LOCAL",0,7448769,11240002,0,101,1,1
100133,18999,407749237,"Bellevue Transit Center","LOCAL",0,7448765,11240002,0,101,1,1
100133,18999,407749247,"Bellevue Transit Center","LOCAL",0,7448765,11240002,0,101,1,1
100133,18999,407749257,"Bellevue Transit Center","LOCAL",0,7448765,11240002,0,101,1,1
100133,18999,407749307,"Bellevue Transit Center","LOCAL",0,7448770,11240002,0,101,1,1
100133,18999,407749317,"Bellevue Transit Center","LOCAL",0,7448765,11240002,0,101,1,1
100133,18999,407749357,"Bellevue Transit Center","LOCAL",0,7448771,11240002,0,101,1,1
102704,18999,464092927,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464092937,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464092947,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464092957,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464092967,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464092977,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464092987,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464092997,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093007,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464093017,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464093027,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448759,20250004,0,101,1,1
102704,18999,464093037,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464093047,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093057,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464093067,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464093077,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448759,20250004,0,101,1,1
102704,18999,464093087,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464093097,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093107,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464093117,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464093127,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448759,20250004,0,101,1,1
102704,18999,464093137,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464093147,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093157,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464093167,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464093177,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464093187,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093197,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464093207,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464093217,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448786,20250004,0,101,1,1
102704,18999,464093227,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093237,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448760,20250004,0,101,1,1
102704,18999,464093247,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448761,20250004,0,101,1,1
102704,18999,464093257,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7448762,20250004,0,101,1,1
102704,18999,464093267,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093277,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093287,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093297,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093307,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093317,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093327,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093337,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093347,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093357,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093367,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093377,"Avondale Bear Creek P&R","LOCAL",0,7448759,11250007,0,101,1,1
102704,18999,464093387,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093397,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093407,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093417,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093427,"Avondale Bear Creek P&R","LOCAL",0,7448759,11250007,0,101,1,1
102704,18999,464093437,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093447,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093457,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093467,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093477,"Avondale Bear Creek P&R","LOCAL",0,7448759,11250007,0,101,1,1
102704,18999,464093487,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093497,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093507,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093517,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093527,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093537,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093547,"Avondale Bear Creek P&R","LOCAL",0,7448760,11250007,0,101,1,1
102704,18999,464093557,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,18999,464093567,"Avondale Bear Creek P&R","LOCAL",0,7448786,11250007,0,101,1,1
102704,18999,464093577,"Avondale Bear Creek P&R","LOCAL",0,7448762,11250007,0,101,1,1
102704,18999,464093587,"Avondale Bear Creek P&R","LOCAL",0,7448761,11250007,0,101,1,1
102704,80518,464131347,"Avondale Bear Creek P&R","LOCAL",0,7424166,11250007,0,101,1,1
102704,80518,464131377,"Avondale Bear Creek P&R","LOCAL",0,7424165,11250007,0,101,1,1
102704,80518,464131387,"Avondale Bear Creek P&R","LOCAL",0,7424170,11250007,0,101,1,1
102704,80518,464131397,"Avondale Bear Creek P&R","LOCAL",0,7424129,11250007,0,101,1,1
102704,80518,464131407,"Avondale Bear Creek P&R","LOCAL",0,7424167,11250007,0,101,1,1
102704,80518,464131417,"Avondale Bear Creek P&R","LOCAL",0,7424166,11250007,0,101,1,1
102704,80518,464131427,"Avondale Bear Creek P&R","LOCAL",0,7424169,11250007,0,101,1,1
102704,80518,464131437,"Avondale Bear Creek P&R","LOCAL",0,7424168,11250007,0,101,1,1
102704,80518,464131447,"Avondale Bear Creek P&R","LOCAL",0,7424166,11250007,0,101,1,1
102704,80518,464131457,"Avondale Bear Creek P&R","LOCAL",0,7424164,11250007,0,101,1,1
102704,80518,464131467,"Avondale Bear Creek P&R","LOCAL",0,7424171,11250007,0,101,1,1
102704,80518,464131477,"Avondale Bear Creek P&R","LOCAL",0,7424170,11250007,0,101,1,1
102704,80518,464131487,"Avondale Bear Creek P&R","LOCAL",0,7424168,11250007,0,101,1,1
102704,80518,464131497,"Avondale Bear Creek P&R","LOCAL",0,7424167,11250007,0,101,1,1
102704,80518,464131507,"Avondale Bear Creek P&R","LOCAL",0,7424165,11250007,0,101,1,1
102704,80518,464131517,"Avondale Bear Creek P&R","LOCAL",0,7424169,11250007,0,101,1,1
102704,80518,464131527,"Avondale Bear Creek P&R","LOCAL",0,7424129,11250007,0,101,1,1
102704,80518,464131537,"Avondale Bear Creek P&R","LOCAL",0,7424172,11250007,0,101,1,1
102704,80518,464131547,"Avondale Bear Creek P&R","LOCAL",0,7424171,11250007,0,101,1,1
102704,80518,464131557,"Avondale Bear Creek P&R","LOCAL",0,7424168,11250007,0,101,1,1
102704,80518,464131567,"Avondale Bear Creek P&R","LOCAL",0,7424165,11250007,0,101,1,1
102704,80518,464131577,"Avondale Bear Creek P&R","LOCAL",0,7424172,11250007,0,101,1,1
102704,80518,464131597,"Avondale Bear Creek P&R","LOCAL",0,7424168,11250007,0,101,1,1
102704,80518,464131617,"Avondale Bear Creek P&R","LOCAL",0,7424172,11250007,0,101,1,1
102704,80518,464131637,"Bear Creek P&R","LOCAL",0,7424165,11250008,0,101,1,1
102704,80518,464131647,"Bear Creek P&R","LOCAL",0,7424129,11250008,0,101,1,1
102704,80518,464131657,"Bear Creek P&R","LOCAL",0,7424166,11250008,0,101,1,1
102704,80518,464131667,"Bear Creek P&R","LOCAL",0,7424168,11250008,0,101,1,1
102704,80518,464131677,"Bear Creek P&R","LOCAL",0,7424165,11250008,0,101,1,1
102704,80518,464131687,"Bear Creek P&R","LOCAL",0,7424129,11250008,0,101,1,1
102704,80518,464131697,"Bear Creek P&R","LOCAL",0,7424166,11250008,0,101,1,1
102704,80518,464131707,"Bear Creek P&R","LOCAL",0,7424168,11250008,0,101,1,1
102704,80518,464131717,"Bear Creek P&R","LOCAL",0,7424165,11250008,0,101,1,1
102704,80518,464131727,"Bear Creek P&R","LOCAL",0,7424129,11250008,0,101,1,1
102704,80518,464131737,"Bear Creek P&R","LOCAL",0,7424166,11250008,0,101,1,1
102704,80518,464131747,"Bear Creek P&R","LOCAL",0,7424168,11250008,0,101,1,1
102704,80518,464131757,"Bear Creek P&R","LOCAL",0,7424165,11250008,0,101,1,1
102704,80518,464131767,"Bear Creek P&R","LOCAL",0,7424129,11250008,0,101,1,1
102704,80518,464131777,"Bear Creek P&R","LOCAL",0,7424163,11250008,0,101,1,1
102704,80518,464131787,"Bear Creek P&R","LOCAL",0,7424164,11250008,0,101,1,1
102704,80518,464131797,"Bear Creek P&R","LOCAL",0,7424170,11250008,0,101,1,1
102704,80518,464131807,"Bear Creek P&R","LOCAL",0,7424167,11250008,0,101,1,1
102704,80518,464132037,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424165,20250004,0,101,1,1
102704,80518,464132047,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424129,20250004,0,101,1,1
102704,80518,464132057,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424167,20250004,0,101,1,1
102704,80518,464132067,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424166,20250004,0,101,1,1
102704,80518,464132077,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424169,20250004,0,101,1,1
102704,80518,464132087,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424168,20250004,0,101,1,1
102704,80518,464132117,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424165,20250004,0,101,1,1
102704,80518,464132127,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424170,20250004,0,101,1,1
102704,80518,464132137,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424129,20250004,0,101,1,1
102704,80518,464132147,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424167,20250004,0,101,1,1
102704,80518,464132157,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424166,20250004,0,101,1,1
102704,80518,464132167,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424169,20250004,0,101,1,1
102704,80518,464132177,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424168,20250004,0,101,1,1
102704,80518,464132187,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424172,20250004,0,101,1,1
102704,80518,464132197,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424163,20250004,0,101,1,1
102704,80518,464132207,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424166,20250004,0,101,1,1
102704,80518,464132217,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424164,20250004,0,101,1,1
102704,80518,464132227,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424171,20250004,0,101,1,1
102704,80518,464132237,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424170,20250004,0,101,1,1
102704,80518,464132247,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424168,20250004,0,101,1,1
102704,80518,464132257,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424167,20250004,0,101,1,1
102704,80518,464132267,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424165,20250004,0,101,1,1
102704,80518,464132277,"Bellevue Transit Center Bear Creek P&R","LOCAL",1,7424129,20250004,0,101,1,1
